split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,1.7637327909469604,-4.823468208312988,0.0736875906586647,2.5838747024536133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.5902209281921387,5.543851852416992,-3.000218629837036,3.6157217025756836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.702717661857605,-0.5532506704330444,6.160053730010986,-1.1771275997161865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.101695537567139,-6.234228610992432,3.5802454948425293,2.205335855484009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.213177442550659,0.6216521263122559,-1.2100820541381836,0.22864872217178345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4947855472564697,1.7886536121368408,-1.5257495641708374,-1.0086498260498047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6740357875823975,2.9217376708984375,-2.2686312198638916,-0.5186708569526672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.454012155532837,-2.771726131439209,-4.367151260375977,-0.23517988622188568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.448149710893631,-1.4375853538513184,2.5720648765563965,1.276978611946106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.4813900291919708,-4.915582656860352,-4.190663814544678,-1.9300062656402588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.099109411239624,5.700326919555664,-5.013427257537842,2.500319719314575,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.5464367866516113,7.45330810546875,-2.0307812690734863,0.25161537528038025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.0069501399993896,4.617770671844482,-0.6574295163154602,6.578393936157227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4623483419418335,0.4049875736236572,-1.1941344738006592,-0.985028862953186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.026557683944702,1.3412425518035889,-0.2851535379886627,0.34255146980285645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6314276456832886,2.296147346496582,-1.8018968105316162,1.594251036643982,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5613869428634644,-2.249723196029663,-3.3010339736938477,-3.018275499343872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.2653608322143555,-0.6018258333206177,1.2018439769744873,0.13966843485832214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.370063781738281,-2.605299949645996,1.3388561010360718,2.0619890689849854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.126063823699951,-5.324163913726807,-4.699089050292969,2.64131498336792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.69679069519043,-6.257740020751953,-2.2490172386169434,-3.9048709869384766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.7008076906204224,-2.0052244663238525,6.28110408782959,0.3911556005477905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8930365443229675,0.7639223337173462,-1.7513788938522339,-0.14006100594997406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8407416343688965,0.3912396728992462,-1.4286304712295532,-1.8038145303726196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5877700448036194,0.4429945945739746,-3.158337354660034,2.1718640327453613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.384109020233154,-1.1003408432006836,0.6231229901313782,0.99284428358078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.1932085156440735,4.831258773803711,-2.5449860095977783,-0.754050076007843,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,7.356727123260498,-0.7270998954772949,-1.6093335151672363,-1.9535760879516602,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7387666702270508,-3.588876724243164,-7.4853339195251465,1.227933406829834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.454814910888672,4.7290940284729,3.8914716243743896,-2.1040902137756348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.9868764877319336,-7.277743339538574,-1.0689542293548584,-2.098478317260742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1922751665115356,-0.5277542471885681,-1.2555164098739624,-0.4485073983669281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8932595252990723,0.5085883736610413,-3.0043506622314453,0.6894910931587219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.743234395980835,0.06924483180046082,-3.1568126678466797,1.438532829284668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.220332622528076,1.6689245700836182,-4.451762676239014,2.250048875808716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.072086811065674,-0.3123437464237213,-3.120373487472534,4.3553385734558105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.181478500366211,-4.60235071182251,-0.11986695975065231,-3.459266424179077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.0399389266967773,6.282459259033203,-4.714595794677734,-1.1277437210083008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.9608776569366455,-4.178124904632568,3.426331043243408,-4.507395267486572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.0410513877868652,3.8845322132110596,-8.366409301757812,-1.2378748655319214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3529423475265503,0.44613000750541687,-1.7735648155212402,0.6737400889396667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.0269298553466797,-0.7676659226417542,-2.5286693572998047,0.6329299211502075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2438348531723022,-2.6614420413970947,-1.948786735534668,-1.1423081159591675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9399426579475403,0.35943931341171265,0.8356161117553711,1.3233541250228882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.4689860343933105,-0.4101546108722687,-3.831355571746826,3.322913646697998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.384908199310303,3.468472957611084,-3.4519283771514893,-3.123431444168091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.1780779361724854,-0.2475646734237671,3.5011370182037354,4.1355085372924805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.273821830749512,-2.159057140350342,-0.01829448714852333,-2.921581268310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.783209800720215,6.129317760467529,-7.544868469238281,2.4800219535827637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.4462099075317383,0.7888028621673584,-1.7716225385665894,-0.33060696721076965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1776974201202393,-1.3483020067214966,-2.2940423488616943,0.871899425983429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8056097030639648,2.6372628211975098,-3.3724467754364014,-0.6609232425689697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6092524528503418,-2.086876153945923,0.4415406882762909,2.2583673000335693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.085184931755066,1.316670536994934,-0.677617609500885,3.6283419132232666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.6488542556762695,1.602074146270752,-2.2093653678894043,4.012439250946045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.600859522819519,6.681185245513916,0.3390456736087799,1.197108507156372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5832659006118774,-4.080479621887207,4.0230278968811035,3.169625997543335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6357378959655762,7.10375452041626,3.378933906555176,2.0754168033599854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
origin,1.6810713465366067,0.15408811448495838,-1.7514191036560975,-0.2243425594717578,,,,,,,,,
