split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,1.5234403610229492,2.0890002250671387,0.6537976264953613,0.02434910647571087,-1.6009429693222046,0.3007287383079529,-1.5663880109786987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6908242106437683,2.3927571773529053,-0.13275547325611115,0.9920473694801331,-0.20019540190696716,0.8343881368637085,-1.0631389617919922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.5182342529296875,2.5739104747772217,0.6712901592254639,0.8168610334396362,-0.22458340227603912,0.2899714410305023,-2.341904640197754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1515367031097412,1.406669020652771,-0.15674546360969543,3.178499221801758,-0.9191010594367981,1.549797773361206,-2.624340295791626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1396034955978394,1.7631527185440063,1.4228001832962036,-0.43618491291999817,2.1381967067718506,-2.288815975189209,-3.4747087955474854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.3560423851013184,1.6681089401245117,2.098226308822632,0.2177969515323639,2.5985026359558105,2.8355350494384766,1.7089643478393555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.3020501136779785,-4.03445291519165,2.169705629348755,0.2411157190799713,-2.6924045085906982,0.21551963686943054,-1.1624219417572021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.7756912112236023,4.452558994293213,0.7947678565979004,-0.7200337052345276,-4.527862548828125,-2.9800570011138916,-6.662531852722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.558340311050415,1.775697112083435,-0.14818525314331055,-0.44737327098846436,-1.2730991840362549,0.6407781839370728,-0.3634887635707855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6893596649169922,2.004807233810425,-0.720969021320343,1.4925559759140015,-1.1296318769454956,-0.38097015023231506,-1.2299219369888306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2224544733762741,2.766449213027954,-0.22674696147441864,1.6592075824737549,-2.0991389751434326,1.0190564393997192,0.17064017057418823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.309671640396118,0.16108494997024536,-0.5302318334579468,-0.8493806719779968,0.300054669380188,-2.833165407180786,-2.1652579307556152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.109217405319214,0.5808152556419373,-0.12475529313087463,0.16302154958248138,-1.5439585447311401,1.3881447315216064,-1.9556831121444702,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.6515717506408691,2.900974750518799,-0.17242684960365295,3.49257493019104,-0.804233193397522,1.0871134996414185,2.164304256439209,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.49680638313293457,4.499399185180664,1.5405131578445435,2.3252577781677246,3.096813440322876,2.8501667976379395,-3.389005422592163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.1056840419769287,4.506570816040039,-0.9474014043807983,3.4369986057281494,3.6266841888427734,2.5614027976989746,-0.9136051535606384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.3860719203948975,1.9879082441329956,-0.14761924743652344,-0.1284516453742981,-1.411279559135437,0.270886093378067,-1.1384928226470947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2492332458496094,2.243490219116211,-1.1397764682769775,0.42336905002593994,-0.28881704807281494,-0.6038975715637207,-1.9970073699951172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.109079122543335,3.3933863639831543,1.3844224214553833,0.12298866361379623,-1.9557985067367554,1.078133225440979,-1.313448429107666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3022807836532593,1.22931706905365,1.472359538078308,0.2585891783237457,-3.7638356685638428,-2.1906487941741943,0.32361868023872375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7718409299850464,4.441630840301514,-1.410744547843933,2.249572992324829,1.739248514175415,0.586002767086029,-1.8226724863052368,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.415179252624512,4.133452415466309,-0.3371882140636444,-0.5134953856468201,-1.2651807069778442,-3.034069299697876,1.1600173711776733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2744739055633545,3.931328296661377,2.2949650287628174,-0.5289968848228455,-6.264864444732666,1.7113256454467773,0.8031263947486877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.11928200721740723,0.24274250864982605,3.3294625282287598,1.0051039457321167,-1.9350563287734985,4.968770503997803,3.5875723361968994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.937633752822876,1.7442100048065186,0.1475825309753418,-0.44891801476478577,-0.5147563815116882,0.1798822581768036,-1.3380210399627686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6880135536193848,1.1364930868148804,0.02865474298596382,-0.5965607762336731,-0.4185108244419098,0.9166941046714783,-1.705939769744873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.855728268623352,2.763546943664551,0.19276337325572968,-0.5819346904754639,-3.4941885471343994,1.6122772693634033,-1.533043622970581,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.133045196533203,3.678008556365967,1.6178271770477295,-2.3289589881896973,0.4639533460140228,-0.40952634811401367,-2.2093443870544434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.352489948272705,-0.23897629976272583,0.9625615477561951,-1.3336368799209595,-2.999048948287964,1.0469636917114258,1.3785723447799683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8984445929527283,1.720899224281311,-2.6015021800994873,-2.4600415229797363,-4.043643474578857,3.529564619064331,0.86527019739151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.4582810401916504,0.7308728098869324,4.951326847076416,-1.129714012145996,2.0125086307525635,-2.40370774269104,0.08007030189037323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.4730536937713623,-4.113101005554199,0.2279549390077591,2.716899871826172,2.0967154502868652,-2.133803606033325,-0.13685888051986694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3957446813583374,1.2567027807235718,0.5179983973503113,-0.4030503034591675,-0.682953953742981,0.1596883237361908,-1.1503584384918213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2755461931228638,2.1673977375030518,-1.0669893026351929,-1.1971313953399658,-2.0644171237945557,0.9468570351600647,-0.6751177310943604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4359090328216553,1.9808422327041626,2.563904047012329,0.7961649894714355,-1.6683677434921265,-0.34810352325439453,-1.1135119199752808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0382546186447144,1.7471637725830078,0.03152516111731529,-0.5696835517883301,0.7279627323150635,-3.318209648132324,-0.49077317118644714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1930193901062012,-0.1921187788248062,0.5964195132255554,-2.0700342655181885,-3.1621720790863037,-2.028266668319702,-4.0909576416015625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7353218793869019,-1.887439489364624,1.0381100177764893,-0.5867518186569214,-0.456012099981308,4.372816562652588,0.05492829903960228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.6449851989746094,-2.9418842792510986,-1.7689036130905151,0.4164954423904419,0.9511289000511169,2.1654303073883057,2.4518208503723145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.878716230392456,2.0953948497772217,5.927779674530029,-3.6215598583221436,1.8994942903518677,0.44413554668426514,-0.2536534368991852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.725785732269287,1.01641845703125,-0.44360196590423584,-0.3573276996612549,-1.1783980131149292,-0.27393394708633423,-1.2008495330810547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1675398349761963,2.782390832901001,-0.7098315358161926,1.331010341644287,-0.8087211847305298,-0.1229579746723175,-1.321170449256897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.036327600479126,-0.6486672759056091,-0.909787118434906,-0.6113765239715576,-0.6907345652580261,-1.1060233116149902,-1.4104872941970825,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.7689502239227295,2.7677719593048096,2.4474165439605713,1.4866752624511719,0.6921089887619019,0.7985755801200867,-0.7277301549911499,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8578198552131653,0.047781579196453094,-1.4545131921768188,3.760551691055298,-2.274731159210205,1.843414545059204,-0.726636528968811,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.5831172466278076,-0.7882382869720459,-1.5324945449829102,-3.1789615154266357,2.0810999870300293,0.9281864762306213,1.0721181631088257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.3746886253356934,5.449878215789795,0.34186145663261414,2.718212127685547,-0.5897189974784851,-4.284383296966553,-1.2537766695022583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.843868255615234,2.09016752243042,-1.7707288265228271,1.5863465070724487,0.4326258897781372,-2.69533371925354,1.494144320487976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.218520998954773,1.5491873025894165,-0.09170736372470856,-0.9760845303535461,-1.3612172603607178,-0.37284788489341736,-1.0333913564682007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7991401553153992,0.9297991394996643,0.2755362391471863,1.1405919790267944,-0.9357644319534302,0.8233532309532166,-1.7215518951416016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.77040696144104,1.18565034866333,-0.9639341831207275,-2.0417673587799072,0.1879158914089203,1.3879157304763794,-0.6984972357749939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.739848017692566,0.7353857755661011,2.297283411026001,-2.4555270671844482,0.18742579221725464,0.7316914200782776,-2.3057353496551514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.510820746421814,-0.9387761354446411,-3.8767547607421875,-0.017064377665519714,-0.643630862236023,-1.1876667737960815,-2.023552894592285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7815083861351013,-0.48341646790504456,-1.5925559997558594,0.14718475937843323,-1.2384753227233887,-3.6876468658447266,2.6452994346618652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.248530626296997,2.1096901893615723,1.0295519828796387,-0.9758172035217285,3.7733092308044434,-2.119649648666382,-2.9101901054382324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.377114474773407,-1.7116857767105103,-4.223677158355713,-2.065983295440674,-0.5462772250175476,3.646071195602417,2.6076626777648926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9247658252716064,1.6839686632156372,-0.5601517558097839,0.19131764769554138,-1.0947076082229614,0.5775178074836731,-0.8314934372901917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.028748730197548866,1.3013945817947388,0.3943811058998108,-0.26388609409332275,-1.202286720275879,-0.07851452380418777,0.07497138530015945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1993963718414307,3.238898992538452,-1.8760911226272583,-0.1674431562423706,-2.3934600353240967,-1.3774594068527222,-0.7809951305389404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.7836506366729736,0.1482314169406891,1.994972586631775,2.146972894668579,-2.1279096603393555,1.1246694326400757,-1.6555280685424805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.131412982940674,2.448436975479126,-2.287806272506714,3.22070050239563,-1.9935425519943237,-0.21774514019489288,-0.468726247549057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.301718235015869,-0.5611594319343567,3.916337013244629,2.5715460777282715,-0.7863412499427795,2.031203508377075,-1.1630959510803223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.26119327545166,-2.2234947681427,2.563614845275879,-3.480909585952759,0.14503303170204163,1.4282569885253906,0.7287453413009644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.0795021057128906,-0.018959367647767067,-5.585547924041748,-3.901176929473877,-2.898576021194458,0.7935394644737244,-1.2326399087905884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9445478916168213,1.8988059759140015,0.15587428212165833,-0.09985031187534332,-1.7222591638565063,-0.6307320594787598,-0.8884056806564331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2004470825195312,2.027299642562866,-0.6191185116767883,0.09039293974637985,-1.814324140548706,0.639424741268158,-2.6142802238464355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.0899088382720947,1.562762975692749,0.9106900691986084,-0.5376065373420715,-2.840970993041992,1.047232985496521,0.2299453616142273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.6567965745925903,1.8345314264297485,-1.5800268650054932,-0.8938893675804138,-0.8737053275108337,1.7914228439331055,-0.7033282518386841,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.31493452191352844,2.137329578399658,1.1122747659683228,-2.021111249923706,-3.287344455718994,-3.5319061279296875,-1.1301162242889404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.795270919799805,1.3329038619995117,-3.2998404502868652,-0.6564990282058716,-2.621058702468872,-0.7535932660102844,0.7830603718757629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8003904819488525,1.8709070682525635,-4.573559761047363,-2.4464898109436035,-3.5978996753692627,2.2710986137390137,-4.6249799728393555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.9071590900421143,-0.9430011510848999,3.434823751449585,1.3270986080169678,-0.5306016802787781,-2.229250192642212,1.7324299812316895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4213708639144897,1.524238109588623,0.18298643827438354,-0.06107044219970703,-1.185049295425415,0.27417171001434326,-0.18222886323928833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.963963508605957,1.8270187377929688,0.02789243496954441,-1.7828779220581055,-2.0914218425750732,-0.39980387687683105,-1.478965401649475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.288315773010254,1.1983367204666138,0.26791948080062866,-0.019625671207904816,-0.8007583618164062,-1.6022393703460693,-3.310068130493164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8993515968322754,1.531866192817688,-2.9538891315460205,0.3721826374530792,-2.5579330921173096,-1.4637970924377441,0.632563591003418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.158923625946045,-0.24393291771411896,-2.4586291313171387,-2.764719247817993,0.6967136263847351,-1.5100760459899902,-2.4170000553131104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.879615306854248,2.790888786315918,0.573715090751648,3.6989922523498535,-0.2500632405281067,2.410412073135376,1.7058005332946777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.367101192474365,-0.6638365387916565,1.3716810941696167,-4.009543418884277,-2.7709033489227295,2.617401123046875,1.862587332725525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7957357168197632,2.952392816543579,-4.4629058837890625,-2.5417213439941406,-4.10745096206665,-4.345537185668945,2.0267677307128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.205758571624756,2.183030605316162,0.07826923578977585,-0.11615706235170364,-1.5463413000106812,-0.13568085432052612,-0.7041904926300049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7185273766517639,0.4713657796382904,0.7786964774131775,0.29862695932388306,-1.4488605260849,0.959117591381073,-0.9253910779953003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.614890992641449,0.6643056869506836,-1.0790610313415527,-1.2863260507583618,-1.8289977312088013,-0.5334753394126892,-1.72053861618042,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.3130668103694916,1.153998851776123,-2.1586310863494873,-0.06985677033662796,-2.7436420917510986,-0.23537138104438782,-3.4706876277923584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.41961702704429626,2.2735655307769775,0.6506967544555664,0.0874783992767334,1.1699628829956055,-3.712261199951172,-1.9209752082824707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3930304050445557,3.219128370285034,4.000772953033447,-0.8815280795097351,-4.444875240325928,0.30346062779426575,-3.7247753143310547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.638826847076416,0.04820963740348816,1.137647032737732,0.9221557974815369,-5.494558334350586,2.2025609016418457,-5.110499382019043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.138352394104004,-3.453735113143921,0.03289464861154556,-0.9982652068138123,-4.143747329711914,1.5661531686782837,-4.600761890411377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.801668405532837,1.6551837921142578,0.32163819670677185,-0.2317780703306198,-1.8622217178344727,-0.06445751339197159,-1.6892271041870117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.60596764087677,2.2057738304138184,-0.6153579950332642,-1.147486925125122,-1.3350428342819214,0.9092027544975281,0.2104126662015915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8560270071029663,2.269380807876587,-1.4797883033752441,0.17595358192920685,-2.9884579181671143,-0.8617711067199707,-2.699881076812744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2890899181365967,1.0019104480743408,1.344454288482666,0.3375855088233948,-1.9389251470565796,0.40904954075813293,-4.6474103927612305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.0558227114379406,-0.3398912250995636,1.4375237226486206,-0.8944282531738281,-2.3949034214019775,3.8582563400268555,-1.0067044496536255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.436733245849609,-1.4672574996948242,1.1155178546905518,2.65061616897583,1.3410357236862183,-0.2919699251651764,-0.3447301685810089,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.5648858547210693,-0.8559395670890808,0.8675189018249512,-5.054332256317139,0.620125412940979,0.2868618071079254,-4.095573902130127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.2128167152404785,1.037835955619812,-0.9897680282592773,-4.477165699005127,0.023086847737431526,2.0180411338806152,2.9596564769744873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6729778051376343,1.9014378786087036,-0.24052587151527405,-0.5136327147483826,-0.7351450324058533,0.16740134358406067,-0.4101791977882385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1826337575912476,2.7437894344329834,-1.0586860179901123,-1.3449732065200806,-1.3994580507278442,0.009608262218534946,-0.40336525440216064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.05792815983295441,3.113517999649048,-1.1442961692810059,-1.4830752611160278,-0.68293696641922,-0.16491010785102844,-2.450148105621338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.3332509994506836,0.29789629578590393,-1.3153347969055176,2.339016914367676,-1.8991740942001343,1.4049233198165894,-0.6280790567398071,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5651317834854126,5.493622779846191,-0.18498378992080688,-1.658255696296692,0.21594378352165222,-0.921776533126831,1.3107198476791382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6785792112350464,2.0058529376983643,-1.8682174682617188,-0.5377504825592041,0.8116075992584229,-0.8365679383277893,4.1335530281066895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.264787435531616,-1.3379898071289062,1.5455490350723267,-0.9966244101524353,-2.841503143310547,-2.9200661182403564,3.5455970764160156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.0445173941552639,2.309739112854004,2.866518020629883,3.1304938793182373,1.2562733888626099,4.945548057556152,2.3803980350494385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4542001485824585,1.7553900480270386,0.24194788932800293,-0.26050838828086853,-1.0349972248077393,-0.741811215877533,-1.5782861709594727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3393336236476898,2.5328617095947266,0.3196251690387726,-0.39808762073516846,-2.221414089202881,1.0082260370254517,-1.4884796142578125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8059914112091064,0.6389651298522949,-1.731666088104248,0.21312090754508972,-0.9897868633270264,1.1413582563400269,0.7196913361549377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7367756366729736,1.3442420959472656,-2.479566812515259,0.5132454037666321,-0.16964587569236755,2.010928153991699,0.9703370332717896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3993353843688965,2.7575066089630127,-4.39687967300415,1.2855933904647827,-0.9679098725318909,1.4224493503570557,-2.0665297508239746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0434038639068604,1.7637357711791992,0.6190022230148315,-0.6798034310340881,1.5280156135559082,-1.9391101598739624,-5.926101207733154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.1939949989318848,7.615110397338867,-0.943139910697937,2.239128351211548,-2.289780378341675,-1.1769222021102905,0.6125802397727966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.5485012531280518,-0.49117475748062134,-1.7062228918075562,2.2088563442230225,-5.864165306091309,-2.0486555099487305,-5.961822986602783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5646756887435913,2.4157798290252686,-0.4515151083469391,-0.5666467547416687,-1.6907144784927368,-0.1016467735171318,-1.2340868711471558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4724211096763611,1.5848658084869385,1.4405404329299927,-0.5925925374031067,-1.0028852224349976,-0.6290947794914246,-0.7590965628623962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.936018466949463,2.0366241931915283,1.1023585796356201,-1.6223053932189941,-2.712127447128296,-0.9420775771141052,-0.6593300700187683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1416221857070923,2.954282283782959,-3.250582218170166,-0.6654971837997437,-1.6592720746994019,-1.1435691118240356,-2.6071107387542725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.7004482746124268,3.3048088550567627,0.7546055912971497,0.10174103081226349,-0.3961397409439087,-2.8887057304382324,2.2408699989318848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5158645510673523,-0.3154505491256714,-1.3236926794052124,3.7847330570220947,-0.5248631834983826,3.208549737930298,-1.3910729885101318,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.7971673011779785,-0.3520553708076477,-0.08398249745368958,-3.3848257064819336,2.7895169258117676,-0.453292578458786,-3.554563522338867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.3275437355041504,-3.4594616889953613,4.096558570861816,1.1059556007385254,-4.157051086425781,-2.2779247760772705,-0.2757245600223541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.146967887878418,1.70444655418396,-0.12841422855854034,-0.5216001272201538,-0.9586532115936279,0.4815552830696106,-0.4092608690261841,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4023321866989136,1.0407443046569824,1.3113287687301636,-1.0446659326553345,-1.0545456409454346,-0.010819047689437866,-1.9765467643737793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.946186900138855,1.1727253198623657,0.07722011208534241,0.766521692276001,-1.3561042547225952,0.6359889507293701,-3.772002696990967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.098306894302368,2.2754781246185303,-1.8823741674423218,-0.2988266348838806,0.00023096597578842193,3.15990948677063,-1.8592562675476074,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.592901706695557,2.7003839015960693,2.686244010925293,1.105953574180603,-1.295228123664856,2.260354518890381,-1.7768855094909668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.854489803314209,1.864029049873352,3.3818774223327637,-1.0553181171417236,-0.13087108731269836,1.0828441381454468,-5.471740245819092,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.038065433502197,-0.4516964554786682,-0.8900133371353149,1.9282163381576538,-2.0937037467956543,-2.370659589767456,-2.6038382053375244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.6037773489952087,1.2392032146453857,-6.331969738006592,-2.4807138442993164,-3.398064613342285,-2.5768580436706543,0.5928280353546143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5696767568588257,1.3647884130477905,-0.1416526436805725,-0.41008543968200684,-1.0696066617965698,-0.572623074054718,-0.5348443388938904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.42763376235961914,0.8727093935012817,0.7139797806739807,-0.4182138442993164,-2.2036211490631104,-0.7173568606376648,-0.9442265629768372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3886280059814453,1.7026768922805786,0.05443032830953598,-0.791513204574585,-1.4325873851776123,1.4835599660873413,-3.6317806243896484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.7591805458068848,-0.21453505754470825,-1.580490231513977,1.3438984155654907,-0.8960684537887573,-1.9904890060424805,-2.28124737739563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.2559279203414917,-1.5955699682235718,-1.767784595489502,0.6839010715484619,-1.0769178867340088,1.1556755304336548,1.2981215715408325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.546793520450592,-0.6869410276412964,3.542835235595703,1.6959584951400757,-4.586647033691406,-0.14644360542297363,0.2743147313594818,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8570129871368408,0.5137816667556763,1.3361674547195435,-3.520219326019287,0.3936625123023987,3.1054701805114746,-5.762905120849609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.00288141006603837,0.3128935992717743,-4.535036087036133,-3.366508722305298,-2.1441149711608887,2.967036724090576,-5.530021667480469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5330209732055664,2.078342914581299,-0.15519307553768158,0.2610388398170471,-1.526800274848938,-0.7448223829269409,-0.9068838357925415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.491387367248535,0.7347152829170227,-0.6366047859191895,-1.2827106714248657,-0.9147475361824036,0.08101469278335571,-0.9086664915084839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.536911964416504,0.43581172823905945,0.6850093603134155,-0.8143414258956909,0.0928463339805603,1.6500836610794067,0.2549818456172943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8641550540924072,2.9471096992492676,2.709115505218506,-1.623348593711853,-2.223446846008301,-0.7149946689605713,0.11621224880218506,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.385571002960205,-1.2900041341781616,-1.2666740417480469,-0.6221299767494202,-0.20235392451286316,1.7703553438186646,-2.1437571048736572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
