split,feature_0,feature_1,feature_2,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,2.855484962463379,-0.5747198462486267,6.88349723815918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.860943794250488,5.403985977172852,-2.7321245670318604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.9326276779174805,2.6262166500091553,-9.367262840270996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4771450757980347,2.7999484539031982,0.04252349212765694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3538353443145752,1.6394447088241577,-1.3354614973068237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4121795892715454,3.2415902614593506,-1.715998649597168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.745070934295654,0.9622139930725098,2.016108274459839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4853150844573975,0.14290136098861694,-2.4182651042938232,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.686831474304199,-0.45516714453697205,-2.089216470718384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.7796194553375244,5.225372791290283,-5.694596767425537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.266463041305542,7.805034160614014,-4.568205833435059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.250800132751465,3.063507318496704,-3.390256404876709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.379166603088379,-0.1334953010082245,-4.260550022125244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6349762678146362,1.8293951749801636,1.3465410470962524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6774672865867615,3.3218722343444824,-0.8898476362228394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9342139363288879,2.086216926574707,-2.5291054248809814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3289278745651245,-1.5316563844680786,-1.535051703453064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.152893543243408,5.609099388122559,-0.09902800619602203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.718458652496338,-1.1589020490646362,-3.2853176593780518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.3700149059295654,7.923210144042969,3.3542158603668213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5854642987251282,5.856112957000732,-6.490738391876221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.802011013031006,4.7328901290893555,-4.97440242767334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.146378517150879,5.691013813018799,7.216721534729004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3527518510818481,2.9194397926330566,0.3838322162628174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9573251008987427,0.1260010302066803,0.8339811563491821,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6745223999023438,0.15792180597782135,-1.9126158952713013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0084242820739746,5.813681602478027,-0.5041167140007019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.44684386253356934,2.822456121444702,-4.183523654937744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.507224082946777,2.4532668590545654,-3.6812405586242676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3029271066188812,-3.8611032962799072,-3.3668994903564453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-7.79166841506958,-2.0161523818969727,-1.7445201873779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.417934417724609,-5.727547645568848,2.561375379562378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.438661098480225,6.500734806060791,2.6131906509399414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.1627020835876465,2.0102005004882812,0.2248586267232895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3294901847839355,0.7007692456245422,1.5442100763320923,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.698763370513916,-0.6860671043395996,1.8248647451400757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6986477375030518,4.1973090171813965,2.0440189838409424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2746520936489105,3.9921841621398926,-3.858579397201538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.173909902572632,-3.674285411834717,1.2375434637069702,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.7862448692321777,-1.40824294090271,-5.120495796203613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.6573196649551392,-4.905314922332764,-3.666539192199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.7129788398742676,10.198514938354492,2.978189468383789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.857746124267578,-2.92919921875,3.851583957672119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3413552045822144,0.9710590839385986,0.23507541418075562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.15583042800426483,2.694274663925171,-1.0765424966812134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.21049179136753082,2.1897103786468506,-2.367283582687378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.228578567504883,2.864854097366333,2.888727903366089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.394111692905426,1.5749928951263428,5.1837568283081055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8597910404205322,5.277804851531982,3.3547019958496094,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-7.874114036560059,-0.10262198746204376,0.9104128479957581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.883768081665039,9.028341293334961,0.21112900972366333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.462303638458252,7.475675106048584,-4.290834426879883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.729899883270264,2.0537006855010986,9.808660507202148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.8660463094711304,1.4758507013320923,1.0353745222091675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6133133172988892,1.1952329874038696,-1.354020118713379,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.296980381011963,1.64337158203125,3.439883232116699,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7909303307533264,4.8718180656433105,-1.3988783359527588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.70206618309021,2.8537166118621826,-3.7700629234313965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.548370361328125,2.397705554962158,4.103976249694824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.100238084793091,4.5729451179504395,6.652868747711182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.126392841339111,3.9619696140289307,-2.0585553646087646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.509524345397949,4.37977409362793,8.457250595092773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.299126148223877,-6.46934700012207,-1.3583635091781616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.4979115426540375,2.4417617321014404,-0.0544503852725029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.68648624420166,0.6965973973274231,0.9406328797340393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3680492639541626,1.1652042865753174,-0.9042943716049194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.675898551940918,3.3107829093933105,2.8804593086242676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-6.050370693206787,3.097810983657837,0.6808137893676758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7059699296951294,-1.804479956626892,4.14567756652832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.837910175323486,-0.22018800675868988,-2.370278835296631,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6547448635101318,9.716690063476562,0.2773505747318268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.237468719482422,2.7767696380615234,5.993259906768799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.618130922317505,9.71331787109375,4.499852657318115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.31121766567230225,2.1345558166503906,0.8839312791824341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8858698606491089,0.379294753074646,1.6748219728469849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9886928796768188,4.170332431793213,2.446275234222412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.871063709259033,0.7501435875892639,1.4882049560546875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5385266542434692,1.3808807134628296,5.113800048828125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8697289228439331,5.203701496124268,5.4769768714904785,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.5636775493621826,5.791606426239014,-4.883068084716797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.1620049476623535,6.771668434143066,0.9296343922615051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.182345151901245,-4.1509904861450195,-6.10012674331665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.562596321105957,1.7990076541900635,-1.7386808395385742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.620464026927948,2.7544991970062256,0.4867187440395355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7189199924468994,0.46424567699432373,1.7049236297607422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7473289966583252,3.777954578399658,-0.9004814028739929,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1279703378677368,4.503958225250244,2.4596362113952637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.011079643853008747,5.518918991088867,-2.816136121749878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8809335231781006,1.786411166191101,5.606723308563232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.71001136302948,6.065916061401367,5.304592132568359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.23001407086849213,9.228677749633789,-2.686558723449707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-9.312633514404297,4.036473751068115,-2.807512044906616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.037246704101562,1.1814943552017212,4.229614734649658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
origin,-1.1926735075943131,1.9349705883465103,0.45591093076899347,,,,,,,,,,
