split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,0.9868519902229309,-2.933438539505005,0.39737915992736816,-0.4886859059333801,-0.14398036897182465,-0.501434326171875,-1.1583073139190674,-1.2714356184005737,0.5982120633125305,1.5827993154525757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.07431051880121231,-0.4240514636039734,0.11435191333293915,0.9200659394264221,2.42295241355896,0.49624553322792053,2.3251564502716064,-0.3100476861000061,1.775385856628418,0.11457519233226776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.3931973874568939,-2.117422580718994,0.2825194001197815,-0.7046721577644348,-0.07620606571435928,1.484317421913147,0.37273654341697693,-2.903789758682251,1.827806830406189,-3.0514726638793945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.616943359375,-2.003905773162842,0.6107898354530334,-2.5084290504455566,-0.07458438724279404,-1.9602798223495483,2.748574733734131,2.793330430984497,1.7603377103805542,-2.3315682411193848,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4698219299316406,-1.7826180458068848,-2.7238376140594482,1.0130671262741089,4.0575103759765625,-2.068070888519287,-0.9654804468154907,-2.8471591472625732,3.4392480850219727,1.9056355953216553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.36368104815483093,-5.291728973388672,1.827996850013733,-1.9088380336761475,0.42551538348197937,-2.678576946258545,1.3859548568725586,4.398177623748779,-3.4764156341552734,2.307910680770874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.200373411178589,2.7772696018218994,3.86503005027771,-2.200854539871216,1.372610092163086,-1.0744348764419556,5.842039108276367,-1.4100422859191895,2.3984739780426025,-2.2511191368103027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.49893710017204285,-2.595848560333252,0.8513460159301758,-0.4336986839771271,1.3281562328338623,-0.6862362027168274,-0.20558613538742065,-0.4758657217025757,0.12457104027271271,0.5299110412597656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.13239067792892456,-0.5073347687721252,0.9982230067253113,-0.2761744558811188,2.193243980407715,-0.6842384338378906,-0.5915834903717041,-1.0760072469711304,-0.2298857718706131,-0.25498315691947937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1830404996871948,-2.3531289100646973,1.4315475225448608,-1.8820887804031372,0.2966557443141937,-0.19295558333396912,1.9867526292800903,-0.4862064719200134,-0.7890744209289551,0.8691194653511047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.01246044784784317,-4.118950366973877,3.183676242828369,-2.5487844944000244,1.4609947204589844,-1.1911062002182007,1.0497586727142334,-0.9104886054992676,-0.2822868227958679,-0.4615201950073242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7205798029899597,-3.3175625801086426,3.420588731765747,-1.4518918991088867,0.9614038467407227,0.5904421210289001,2.5407638549804688,-2.578267812728882,-0.15974892675876617,1.916223168373108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.858963966369629,-1.2845853567123413,-1.2445933818817139,-1.4930357933044434,-2.7543370723724365,-2.4840221405029297,-0.32970356941223145,1.4157235622406006,1.8844326734542847,-0.27341940999031067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6502767205238342,-3.3370697498321533,0.622399628162384,4.212642669677734,1.262675166130066,-0.8391191363334656,-1.8119311332702637,-2.4935078620910645,3.766798496246338,1.5957903861999512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.2514879703521729,-4.120491981506348,1.0683305263519287,1.4019240140914917,4.588335990905762,3.9671244621276855,-2.630211591720581,0.51120525598526,2.505021095275879,-1.9434490203857422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.4173870086669922,-4.349579334259033,5.092861652374268,2.3943986892700195,-0.6492197513580322,3.8154468536376953,2.3069136142730713,-4.340893745422363,-1.2902591228485107,1.0166159868240356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.32430243492126465,-1.3255256414413452,1.1114681959152222,-0.39320817589759827,1.717593789100647,-0.74666827917099,0.21293270587921143,-0.2616381049156189,-0.09021378308534622,-0.07751952856779099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7809752225875854,-2.2043673992156982,1.3750656843185425,-1.98945951461792,0.31290537118911743,-0.5262808203697205,-0.002053496427834034,-0.7272634506225586,0.43887731432914734,-0.7316040396690369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1345477104187012,-2.060173273086548,1.7129114866256714,-0.6224225163459778,2.334604501724243,-2.419626474380493,0.805461585521698,-0.45332056283950806,-0.8571890592575073,-1.1589419841766357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.543618679046631,-2.6649837493896484,-0.46353939175605774,-1.2552419900894165,-0.6636286973953247,-0.7470637559890747,1.3007221221923828,-0.20127107203006744,-0.16706740856170654,1.8199633359909058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.0090296268463135,-1.0024913549423218,-0.6236078143119812,-1.4550316333770752,1.5389244556427002,-0.11925732344388962,-0.6306136250495911,-2.220498561859131,3.199284553527832,1.092457890510559,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.29528895020484924,-1.4862536191940308,-1.5810693502426147,-2.5507161617279053,2.5906856060028076,-2.761683702468872,-0.37688544392585754,-0.16754169762134552,1.7457019090652466,-4.0016398429870605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9387412667274475,-3.3015947341918945,-0.17401258647441864,-1.6339664459228516,-0.25051870942115784,3.7384583950042725,-0.2789415121078491,-0.9739193320274353,4.765750408172607,-0.07756568491458893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5196602940559387,-1.5163145065307617,-4.660741806030273,0.49783334136009216,-0.7996943593025208,-0.4345993995666504,-3.9724245071411133,-3.737098455429077,-0.6380559802055359,1.3279277086257935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.9303098917007446,1.9851415157318115,-2.1255366802215576,2.348470449447632,-2.506901502609253,0.8781915903091431,2.660658836364746,-0.11392784863710403,-3.7959704399108887,-2.6235904693603516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.06839516758918762,-2.0768964290618896,0.559363842010498,-0.27242720127105713,0.7105159759521484,-0.7662268877029419,0.18362784385681152,-0.4212425947189331,-0.4444820284843445,0.40557095408439636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.21874463558197021,-2.2933599948883057,-0.5779848098754883,-0.20529210567474365,1.5753099918365479,-1.1879093647003174,-0.21286652982234955,-0.37472471594810486,0.9468376636505127,-0.13130083680152893,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2519993782043457,-1.213667869567871,0.027671227231621742,-0.28002673387527466,1.1053438186645508,0.9267949461936951,1.335050344467163,-1.0469022989273071,-0.06603137403726578,1.1424689292907715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0293265581130981,-3.319870948791504,2.4341166019439697,-1.0540398359298706,-0.36434856057167053,-2.3557426929473877,0.50560063123703,-0.6177126169204712,-1.792730689048767,0.9398788213729858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7044067978858948,-3.8594934940338135,-1.2313181161880493,1.1413500308990479,2.539231538772583,0.7501447796821594,1.6471641063690186,-1.7090156078338623,2.4779181480407715,0.5192345976829529,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.226453423500061,-0.5370879769325256,1.6378395557403564,-3.3814873695373535,5.179659366607666,-1.548649549484253,2.415872097015381,-1.9837007522583008,-0.7435378432273865,0.6314311027526855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8795323371887207,-4.644513130187988,-3.266650438308716,-3.2735049724578857,2.6897642612457275,-2.236290693283081,-0.21661783754825592,-3.296593427658081,2.1403419971466064,-0.9100788235664368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.9220792055130005,-2.7285029888153076,-2.7754549980163574,-4.604257583618164,0.3155932128429413,2.47141432762146,-2.458247184753418,-0.12649092078208923,-0.7542926669120789,-3.5036799907684326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.8486502170562744,-3.6258599758148193,0.5804393291473389,4.57122278213501,-3.6731109619140625,2.536740303039551,-1.6800799369812012,2.198192596435547,-1.2942752838134766,-0.9001234769821167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.06375186890363693,-1.8655662536621094,0.7405507564544678,-1.0863215923309326,1.1829791069030762,-0.42034146189689636,0.36930158734321594,0.04896828159689903,-0.05437682941555977,0.28793466091156006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4741455018520355,-1.9398772716522217,0.5907614827156067,1.1271659135818481,1.1750906705856323,-1.1265943050384521,0.19115887582302094,-1.3827314376831055,0.2491573542356491,0.33405980467796326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.42338454723358154,-3.0793440341949463,1.2262262105941772,0.7361598014831543,2.4596855640411377,-2.2481260299682617,-0.13255718350410461,-1.6707936525344849,-0.31687432527542114,-0.18666425347328186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4914267063140869,-3.5381064414978027,1.7233662605285645,-0.1628580540418625,2.1487112045288086,-2.959573984146118,0.07730060815811157,1.3095585107803345,1.123413324356079,-0.7386764287948608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.9765732288360596,0.5852844715118408,-0.05527934432029724,0.19517606496810913,1.9939860105514526,-1.5328052043914795,0.6283815503120422,-1.0866458415985107,-0.21175695955753326,-2.7490475177764893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.523767113685608,-1.7518855333328247,0.6130154728889465,1.8072779178619385,0.902009129524231,2.5835278034210205,2.410802125930786,2.754117965698242,-0.05193648487329483,-0.5069472193717957,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.053490255028009415,-0.2618599832057953,-0.26677781343460083,2.32875919342041,0.7018275260925293,-3.5993311405181885,-3.875882863998413,1.6166421175003052,-0.6262496113777161,2.591536283493042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5938892364501953,-0.8835466504096985,-0.13565215468406677,4.4805588722229,2.8109242916107178,-5.664264678955078,-1.1981086730957031,-2.9023540019989014,7.390994869638234e-05,1.1571649312973022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.7606966495513916,-0.9079205989837646,0.779981791973114,-2.8654041290283203,2.600904941558838,4.67148494720459,-4.115180015563965,-2.055877447128296,0.062399137765169144,3.5684640407562256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.481818825006485,-1.6181554794311523,1.1921765804290771,-0.7663968801498413,1.1963248252868652,-1.4923126697540283,0.32931190729141235,-0.37992992997169495,0.10345958918333054,0.2488701194524765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.03259887918829918,-2.3549680709838867,0.7236364483833313,-0.040410079061985016,2.105285406112671,0.12830212712287903,0.682055652141571,0.36095577478408813,0.639552891254425,0.1992504894733429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3045918643474579,-2.282973527908325,2.2344253063201904,0.45671138167381287,1.5909260511398315,-1.1816765069961548,-1.1910898685455322,0.6348180174827576,0.995917558670044,1.2121074199676514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5888925790786743,-0.631089448928833,2.368962049484253,0.025269899517297745,2.5875561237335205,-0.5087900161743164,1.1734552383422852,-2.0421054363250732,-1.5594606399536133,1.839974284172058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5394901037216187,-3.711763858795166,-0.8100445866584778,0.8751923441886902,1.256859540939331,-3.206490993499756,1.9806368350982666,-3.0477192401885986,0.23286625742912292,-0.5020718574523926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7193871736526489,-2.1191744804382324,-0.7714316844940186,1.224751591682434,-0.34020957350730896,-2.513056993484497,-2.982805013656616,2.805263042449951,1.4826174974441528,-0.08658324927091599,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4959208965301514,0.6688930988311768,1.4257408380508423,3.94193434715271,-1.490733027458191,-2.5542709827423096,2.6481263637542725,-0.33541029691696167,1.7578728199005127,0.6539072394371033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6978632807731628,0.6134852170944214,3.9136643409729004,-1.697811245918274,-0.9648155570030212,-5.698923110961914,2.9891674518585205,-0.08144447952508926,-2.8465378284454346,0.7325446009635925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.759324550628662,-2.192889928817749,1.318461298942566,-4.220388889312744,4.492236137390137,1.0468554496765137,1.0863162279129028,-2.3713419437408447,-2.0428316593170166,-3.716381311416626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.45338916778564453,-1.8995349407196045,1.3545831441879272,-0.7232772707939148,1.617845058441162,-1.1984138488769531,0.23832333087921143,-1.1427669525146484,0.16318707168102264,0.06766308844089508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5828894972801208,-0.5231889486312866,0.21378394961357117,-0.3541814088821411,1.6904793977737427,-0.7812138795852661,-0.3330532908439636,-1.6602954864501953,-0.1627008616924286,-0.09013865143060684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9918698072433472,-2.480928421020508,1.8621466159820557,-0.4174848794937134,3.278380870819092,-1.0131962299346924,0.17804697155952454,-1.3117984533309937,0.9692321419715881,0.5836285948753357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8517701625823975,-0.9080595374107361,1.6875134706497192,-2.029799461364746,2.6530866622924805,-2.083604335784912,-0.03710706904530525,1.1843427419662476,0.5995892882347107,0.5597853064537048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6214431524276733,-0.20134678483009338,1.6977717876434326,-1.447452425956726,4.837587356567383,-1.0565831661224365,0.41036322712898254,-1.5317537784576416,-1.956921100616455,1.420252799987793,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.353242874145508,-1.275848150253296,5.068450927734375,-1.6433745622634888,-0.8846607804298401,-0.096120685338974,1.298731803894043,0.35286515951156616,1.296310305595398,-1.9794682264328003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.000709295272827,-0.3620743453502655,0.2191709578037262,-1.7517642974853516,3.557143449783325,-1.2958621978759766,-0.9193016886711121,-5.709280490875244,-1.6932411193847656,-2.3565311431884766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.18275602161884308,-4.390054702758789,-4.5031418800354,1.0981093645095825,4.446854114532471,-0.8246244788169861,-3.7038955688476562,-0.16292521357536316,0.1352047473192215,-0.06591873615980148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.4126923084259033,3.0485999584198,-0.48080840706825256,-5.600060939788818,1.2139973640441895,-2.4285390377044678,-3.9903433322906494,0.9513812065124512,-0.03243222460150719,-0.9135017991065979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.14156484603881836,-2.2400434017181396,0.6140763759613037,-0.1793156862258911,1.0546315908432007,-0.3366939425468445,0.14871922135353088,-0.7042187452316284,0.6778355836868286,0.45522382855415344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1923149824142456,-1.157368540763855,0.11193325370550156,-1.3826687335968018,1.8863686323165894,-0.9009463787078857,0.11399421840906143,-0.16755394637584686,-0.007907571271061897,-0.7009947896003723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.89549720287323,-1.3896470069885254,1.5504220724105835,-0.9687350392341614,1.1997298002243042,-1.2261927127838135,2.0292346477508545,0.8816899061203003,0.40040963888168335,-1.059727430343628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7544801235198975,-0.8640097975730896,-1.4484777450561523,0.582237184047699,0.5878262519836426,-1.0727782249450684,0.7017676830291748,-1.2911086082458496,-2.198892831802368,0.8004905581474304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.9948673248291016,-3.449404239654541,2.809049367904663,-1.421669363975525,0.7819635272026062,-2.2790474891662598,1.1978082656860352,0.6081411838531494,-1.5746923685073853,1.5902665853500366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.9846510887145996,-3.500501871109009,1.9831922054290771,-1.2787076234817505,2.279811382293701,-4.553105354309082,0.2904950976371765,0.5844434499740601,1.9822193384170532,-0.1652107983827591,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6247516870498657,-0.3612992763519287,2.757601261138916,-1.444936990737915,-0.7416156530380249,2.9005582332611084,4.052154541015625,-0.2507838010787964,1.4763224124908447,2.3034088611602783,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.2035868167877197,-3.213360071182251,0.5828188061714172,-2.0836679935455322,1.0123064517974854,2.497237205505371,-2.0764317512512207,-4.66927433013916,-1.0375031232833862,-4.531893730163574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.325916290283203,-5.39003849029541,0.8971502184867859,0.715826153755188,-3.0168826580047607,-2.5323097705841064,1.6448578834533691,1.8007514476776123,-1.701351523399353,3.021313190460205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.12947990000247955,-1.4349876642227173,0.47065111994743347,-0.4616885781288147,1.03714120388031,-0.5359139442443848,0.6309790015220642,-0.8224737048149109,0.538524866104126,-0.23737302422523499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.17551805078983307,-1.2574130296707153,0.26971277594566345,-1.0635613203048706,1.3700562715530396,-0.049727458506822586,0.01003726664930582,0.14422796666622162,1.3435204029083252,0.8020032048225403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.11172816157341003,-1.8630989789962769,1.4276071786880493,0.31057173013687134,1.0419262647628784,-1.5897291898727417,-1.2911680936813354,-1.8652701377868652,1.4314130544662476,-1.2531163692474365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.0467417910695076,-1.3295328617095947,-1.0313010215759277,-0.1768919676542282,1.5817550420761108,0.6820867657661438,-0.3017497658729553,1.8352054357528687,1.95402193069458,0.23072509467601776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6602209210395813,-5.641274452209473,-0.19058990478515625,-0.9812920093536377,0.9781126976013184,-0.9280503988265991,0.8001177906990051,-0.344265341758728,-2.1306779384613037,-1.7526837587356567,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5520793795585632,0.023401698097586632,0.7289161682128906,2.231863498687744,4.888824939727783,1.7938258647918701,1.070315957069397,0.3349144458770752,0.30778494477272034,-1.025963544845581,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.3131632804870605,-0.48979517817497253,-2.3608081340789795,-2.4236092567443848,-0.3078843951225281,0.6982841491699219,4.927993297576904,-1.8680698871612549,-0.5280108451843262,-0.007575579918920994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.007238721940666437,-0.701844334602356,2.412952184677124,-1.0576889514923096,1.0260158777236938,-5.937612056732178,3.341407299041748,0.319007009267807,-4.466669082641602,0.19947484135627747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6710662841796875,-5.419415473937988,5.090548038482666,-2.3288097381591797,3.5251872539520264,-3.8784875869750977,2.060911178588867,3.527275562286377,-0.07083291560411453,-2.79648756980896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.31398940086364746,-2.4938764572143555,1.1302224397659302,-0.44541454315185547,1.324598789215088,-0.28224611282348633,0.5672810673713684,-0.5755763649940491,0.33335837721824646,0.13786230981349945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.698542594909668,-1.9420793056488037,0.9582471251487732,-2.0166079998016357,1.5931569337844849,-0.6691773533821106,-0.17902794480323792,0.45289918780326843,0.6664010286331177,-0.1555503010749817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.05223122239112854,-3.737647771835327,0.2915685176849365,-1.0267988443374634,0.45239394903182983,-0.8104937076568604,0.9179722666740417,-0.12483522295951843,0.6577407717704773,1.8943262100219727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3973116874694824,-1.67051362991333,1.2544026374816895,-0.4415073096752167,0.9728459715843201,1.9860457181930542,-1.3375983238220215,1.5291728973388672,0.5853793025016785,-0.19954337179660797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.2701480388641357,-1.1034908294677734,-0.28333908319473267,-3.0190439224243164,-0.6763535737991333,-0.010667601600289345,-0.9170849919319153,-3.6785566806793213,0.31131866574287415,1.674675703048706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.22427134215831757,-3.0490353107452393,0.8574288487434387,0.17104852199554443,-0.0854346752166748,3.303401470184326,-2.8531405925750732,0.8319726586341858,-1.3929628133773804,-1.559738039970398,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.07993683218955994,-0.5586330890655518,0.21312759816646576,-1.1803687810897827,-3.3481452465057373,-1.514434814453125,1.9234474897384644,1.4000211954116821,-1.0701704025268555,-3.9793789386749268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
